"Higher.taxon","Genus","Species","Individual","Sex","Age","Date","Video","Bout","Insertion.event","Hand.used.to.insert","Handed.in.with..","Position","Fingers","Location","X","HIInsert"
"Cercopithecinae","Macaca","fascicularis","male_1_fascicularis","male","adult","05.11.2018","119",13,1,"left",NA,"Sitting","Index","Mönchengladbach","",-1
"Cercopithecinae","Macaca","fascicularis","male_1_fascicularis","male","adult","05.11.2018","119",13,2,"left",NA,"Sitting","Index, Middle","Mönchengladbach","",-1
"Cercopithecinae","Macaca","fascicularis","male_1_fascicularis","male","adult","05.11.2018","119",14,1,"left",NA,"Sitting","Index, Middle","Mönchengladbach","",-1
"Cercopithecinae","Macaca","fascicularis","male_1_fascicularis","male","adult","05.11.2018","119",14,2,"left",NA,"Sitting","Index","Mönchengladbach","",-1
"Cercopithecinae","Macaca","fascicularis","male_1_fascicularis","male","adult","05.11.2018","119",15,1,"left",NA,"Sitting","Index","Mönchengladbach","",-1
"Cercopithecinae","Macaca","fascicularis","male_1_fascicularis","male","adult","05.11.2018","119",16,1,"left",NA,"Sitting",NA,"Mönchengladbach","",-1
"Cercopithecinae","Macaca","fascicularis","male_1_fascicularis","male","adult","05.11.2018","119",16,2,"left",NA,"Sitting",NA,"Mönchengladbach","",-1
"Cercopithecinae","Macaca","fascicularis","male_1_fascicularis","male","adult","05.11.2018","119",16,3,"left",NA,"Sitting",NA,"Mönchengladbach","",-1
"Cercopithecinae","Macaca","fascicularis","male_1_fascicularis","male","adult","05.11.2018","119",17,1,"left",NA,"Sitting","Index","Mönchengladbach","",-1
"Cercopithecinae","Macaca","fascicularis","male_1_fascicularis","male","adult","05.11.2018","119",17,2,"left",NA,"Sitting","Index, Middle","Mönchengladbach","",-1
"Cercopithecinae","Macaca","fascicularis","male_1_fascicularis","male","adult","05.11.2018","119",18,1,"left",NA,"Sitting","Index","Mönchengladbach","",-1
"Cercopithecinae","Macaca","fascicularis","male_1_fascicularis","male","adult","05.11.2018","119",18,2,"left",NA,"Sitting","Index","Mönchengladbach","",-1
"Cercopithecinae","Macaca","fascicularis","male_1_fascicularis","male","adult","05.11.2018","119",19,1,"left",NA,"Sitting","Index","Mönchengladbach","",-1
"Cercopithecinae","Macaca","fascicularis","male_1_fascicularis","male","adult","05.11.2018","119",19,2,"left",NA,"Sitting","Index","Mönchengladbach","",-1
"Cercopithecinae","Macaca","fascicularis","male_1_fascicularis","male","adult","05.11.2018","123",20,1,"left",NA,"Sitting",NA,"Mönchengladbach","",-1
"Cercopithecinae","Macaca","fascicularis","male_1_fascicularis","male","adult","05.11.2018","123",21,1,"left",NA,"Sitting","Index, Middle","Mönchengladbach","",-1
"Cercopithecinae","Macaca","fascicularis","male_1_fascicularis","male","adult","05.11.2018","123",22,1,"left",NA,"Sitting","Index, Middle","Mönchengladbach","",-1
"Cercopithecinae","Macaca","fascicularis","male_1_fascicularis","male","adult","05.11.2018","124",23,1,"right",NA,"Sitting","Index","Mönchengladbach","",1
"Cercopithecinae","Macaca","fascicularis","male_1_fascicularis","male","adult","05.11.2018","124",24,1,"left",NA,"Sitting","Index","Mönchengladbach","",-1
"Cercopithecinae","Macaca","fascicularis","male_1_fascicularis","male","adult","05.11.2018","124",25,1,"left",NA,"Sitting","Index","Mönchengladbach","",-1
"Cercopithecinae","Macaca","fascicularis","male_1_fascicularis","male","adult","05.11.2018","124",25,2,"left",NA,"Sitting","Index","Mönchengladbach","",-1
"Cercopithecinae","Macaca","fascicularis","male_1_fascicularis","male","adult","05.11.2018","124",26,1,"left",NA,"Sitting","Index, Middle","Mönchengladbach","",-1
"Cercopithecinae","Macaca","fascicularis","male_1_fascicularis","male","adult","05.11.2018","124",27,1,"left",NA,"Sitting","Index, Middle","Mönchengladbach","",-1
"Cercopithecinae","Macaca","fascicularis","male_1_fascicularis","male","adult","05.11.2018","127",28,1,"left",NA,"Sitting",NA,"Mönchengladbach","",-1
"Cercopithecinae","Macaca","fascicularis","male_1_fascicularis","male","adult","05.11.2018","127",28,2,"left",NA,"Sitting",NA,"Mönchengladbach","",-1
"Cercopithecinae","Macaca","fascicularis","male_1_fascicularis","male","adult","05.11.2018","127",28,3,"left",NA,"Sitting",NA,"Mönchengladbach","",-1
"Cercopithecinae","Macaca","fascicularis","male_1_fascicularis","male","adult","05.11.2018","127",29,1,"right",NA,"Sitting","Index, Middle","Mönchengladbach","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00038",1,1,"right","left","Sitting","Hand","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00038",2,1,"right","left","Sitting","Hand","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00038",3,1,"right","left","Sitting",NA,"Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00038",4,1,"left","left","Sitting",NA,"Hamm","",-1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00038",5,1,"right","left","Sitting","Index, Middle, Ring","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00038",5,2,"right","left","Sitting","Fingers","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00039",6,1,"right","right","Sitting","Fingers","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00039",7,1,"right","right","Sitting","Fingers","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00039",7,2,"right","right","Sitting","Index, Middle, Ring","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00039",7,3,"right","right","Sitting","Fingers","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00039",8,1,"left","right","Sitting","Index, Middle, Ring","Hamm","",-1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00039",9,1,"right","right","Sitting","Index, Middle, Ring","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00039",10,1,"right","right","Sitting","Fingers","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00039",11,1,"right","right","Sitting",NA,"Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00039",12,1,"right","right","Sitting","Fingers","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00039",12,2,"right","right","Sitting","Fingers","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00039",13,1,"left","right","Sitting","Index, Middle, Ring","Hamm","",-1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00041",14,1,"right",NA,"Sitting","Fingers","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00041",15,1,"right",NA,"Sitting","Fingers","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00041",15,2,"right",NA,"Sitting","Fingers","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00041",15,3,"right",NA,"Sitting","Fingers","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00041",16,1,"right",NA,"Sitting","Index, Middle, Ring","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00041",16,2,"right",NA,"Sitting","Index, Middle, Ring","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00041",16,3,"right",NA,"Sitting","Fingers","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00041",17,1,"left",NA,"Sitting",NA,"Hamm","",-1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00041",18,1,"right",NA,"Sitting","Fingers","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00041",19,1,"left",NA,"Sitting","Fingers","Hamm","",-1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00041",19,2,"left",NA,"Sitting","Fingers","Hamm","",-1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00041",20,1,"left",NA,"Sitting","All exept Thumb","Hamm","",-1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00041",21,1,"right",NA,"Sitting",NA,"Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00041",21,2,"right",NA,"Sitting","Index, Middle, Ring","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00041",22,1,"right",NA,"Sitting","Index, Middle, Ring","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00041",23,1,"right",NA,"Sitting",NA,"Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00041",24,1,"left",NA,"Sitting","Fingers","Hamm","",-1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00041",25,1,"right",NA,"Sitting","Index, Middle, Ring","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00041",26,1,"right",NA,"Sitting",NA,"Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00041",27,1,"left",NA,"Sitting","Index, Middle, Ring","Hamm","",-1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00041",28,1,"right",NA,"Sitting","Index, Middle, Ring","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00041",29,1,"right",NA,"Sitting","Hand","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00041",30,1,"right",NA,"Sitting","Fingers","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00041",31,1,"left",NA,"Sitting",NA,"Hamm","",-1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00041",32,1,"right",NA,"Sitting","Index, Middle, Ring","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00041",33,1,"right",NA,"Sitting","Index, Middle, Ring","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00041",34,1,"right",NA,"Sitting",NA,"Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00041",35,1,"right",NA,"Sitting","Fingers","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00041",35,2,"right",NA,"Sitting","Fingers","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00041",36,1,"right",NA,"Sitting",NA,"Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00041",37,1,"right",NA,"Sitting",NA,"Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00049",38,1,"right","left","Sitting",NA,"Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00050",39,1,"right","right","Sitting","Fingers","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00050",40,2,"right","right","Sitting","Fingers","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00050",41,1,"right","right","Sitting","Fingers","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00050",42,1,"left","right","Sitting",NA,"Hamm","",-1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00050",43,1,"right","right","Sitting","Index, Middle, Ring","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00050",44,1,"right","right","Sitting","Index, Middle","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00050",44,2,"right","right","Sitting","Index, Middle, Ring","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00050",44,3,"right","right","Sitting","Index, Middle, Ring","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00050",45,1,"right","right","Sitting",NA,"Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00050",46,1,"right","right","Sitting","Index, Middle, Ring","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00050",47,1,"right","right","Sitting","Fingers","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00050",48,1,"right","right","Sitting","Fingers","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00050",48,2,"right","right","Sitting","Index, Middle, Ring","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00050",49,1,"right","right","Sitting","Index, Middle, Ring","Hamm","",1
"Cercopithecinae","Macaca","fascicularis","male_2_fascicularis","male","adult","14.10.2017","_00050",50,1,"right","right","Sitting","Index, Middle, Ring","Hamm","",1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong1",1,1,"right",NA,"Sitting","Index","Tabanan","Uni- and bilateral ankylosis of Fingers was frequently observed in this species. ",1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong1",1,2,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong1",1,3,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong1",1,4,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong1",1,5,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong1",1,6,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong1",1,7,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong1",1,8,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong1",2,1,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong1",2,2,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong1",2,3,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong1",2,4,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong1",3,1,"left",NA,"Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong1",3,2,"left",NA,"Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong1",3,3,"left",NA,"Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong1",3,4,"left",NA,"Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong1",3,5,"left",NA,"Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong1",4,1,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong1",5,1,"left",NA,"Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong1",5,2,"left",NA,"Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong1",6,1,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong1",6,2,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong1",7,1,"left",NA,"Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong1",8,1,"right",NA,"Sitting","Index, Middle","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong1",8,2,"right",NA,"Sitting","Index, Middle","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong2",9,1,"left",NA,"Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong2",9,2,"left",NA,"Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong2",10,1,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong2",10,2,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong2",11,1,"left",NA,"Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong2",11,2,"left",NA,"Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong2",11,3,"left",NA,"Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong2",11,4,"left",NA,"Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong2",11,5,"left",NA,"Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong2",11,1,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong2",12,2,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong2",12,3,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong2",12,4,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong2",13,1,"left",NA,"Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong2",13,2,"left",NA,"Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong2",13,3,"left",NA,"Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong2",14,1,"right",NA,"Sitting","Index, Middle","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong2",14,2,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong2",15,1,"left",NA,"Sitting","Index, Middle","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong2",15,2,"left",NA,"Sitting","Index, Middle","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong2",15,3,"left",NA,"Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong2",16,1,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong2",16,2,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong2",16,3,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Wukong_nemestrina","male","adult","13.07.2019","Wukong2",16,4,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",1,1,"right","left","Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",2,1,"left","left","Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",3,1,"left","left","Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",3,2,"left","left","Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",3,3,"left","left","Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",3,4,"left","left","Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",3,5,"left","left","Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",3,6,"left","left","Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",3,7,"left","left","Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",3,8,"left","left","Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",3,9,"left","left","Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",3,10,"left","left","Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",3,11,"left","left","Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",3,12,"left","left","Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",3,13,"left","left","Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",3,14,"left","left","Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",4,1,"right","left","Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",4,2,"right","left","Sitting","Index, Middle","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",5,1,"left","left","Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",5,2,"left","left","Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",5,3,"left","left","Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",5,4,"left","left","Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",5,5,"left","left","Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",5,6,"left","left","Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",5,7,"left","left","Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",6,1,"right","left","Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",6,2,"right","left","Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",6,3,"right","left","Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",7,1,"left","left","Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",8,1,"right","left","Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",9,1,"left","left","Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",10,1,"right","left","Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",11,1,"left","left","Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",11,2,"left","left","Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",11,3,"left","left","Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",12,1,"right","left","Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",13,1,"left","left","Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",13,2,"left","left","Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",13,3,"left","left","Sitting","Index","Tabanan","",-1
